"id","lon","lat","date","rainfall"
1,35.7926235856681,-6.20609049857388,2021-01-01,16.295446395874
2,35.7926235856681,-6.20609049857388,2021-01-02,0
3,35.7926235856681,-6.20609049857388,2021-01-03,16.295446395874
4,35.7926235856681,-6.20609049857388,2021-01-04,0
5,35.7926235856681,-6.20609049857388,2021-01-05,8.14772319793701
6,35.7926235856681,-6.20609049857388,2021-01-06,0
7,35.7926235856681,-6.20609049857388,2021-01-07,5.98446273803711
8,35.7926235856681,-6.20609049857388,2021-01-08,5.98446273803711
9,35.7926235856681,-6.20609049857388,2021-01-09,17.9533882141113
10,35.7926235856681,-6.20609049857388,2021-01-10,17.9533882141113
11,35.7926235856681,-6.20609049857388,2021-01-11,9.01316165924072
12,35.7926235856681,-6.20609049857388,2021-01-12,9.01316165924072
13,35.7926235856681,-6.20609049857388,2021-01-13,9.01316165924072
14,35.7926235856681,-6.20609049857388,2021-01-14,0
15,35.7926235856681,-6.20609049857388,2021-01-15,9.01316165924072
16,35.7926235856681,-6.20609049857388,2021-01-16,8.48313331604004
17,35.7926235856681,-6.20609049857388,2021-01-17,0
18,35.7926235856681,-6.20609049857388,2021-01-18,0
19,35.7926235856681,-6.20609049857388,2021-01-19,0
20,35.7926235856681,-6.20609049857388,2021-01-20,8.48313331604004
21,35.7926235856681,-6.20609049857388,2021-01-21,9.06998252868652
22,35.7926235856681,-6.20609049857388,2021-01-22,4.53499126434326
23,35.7926235856681,-6.20609049857388,2021-01-23,0
24,35.7926235856681,-6.20609049857388,2021-01-24,0
25,35.7926235856681,-6.20609049857388,2021-01-25,0
26,35.7926235856681,-6.20609049857388,2021-01-26,0
27,35.7926235856681,-6.20609049857388,2021-01-27,0
28,35.7926235856681,-6.20609049857388,2021-01-28,0
29,35.7926235856681,-6.20609049857388,2021-01-29,0
30,35.7926235856681,-6.20609049857388,2021-01-30,19.9531993865967
31,35.7926235856681,-6.20609049857388,2021-01-31,0
32,35.7926235856681,-6.20609049857388,2021-02-01,0
33,35.7926235856681,-6.20609049857388,2021-02-02,0
34,35.7926235856681,-6.20609049857388,2021-02-03,0
35,35.7926235856681,-6.20609049857388,2021-02-04,0
36,35.7926235856681,-6.20609049857388,2021-02-05,0
37,35.7926235856681,-6.20609049857388,2021-02-06,6.79649686813354
38,35.7926235856681,-6.20609049857388,2021-02-07,6.79649686813354
39,35.7926235856681,-6.20609049857388,2021-02-08,27.1859874725342
40,35.7926235856681,-6.20609049857388,2021-02-09,20.3894901275635
41,35.7926235856681,-6.20609049857388,2021-02-10,13.5929937362671
42,35.7926235856681,-6.20609049857388,2021-02-11,9.4651575088501
43,35.7926235856681,-6.20609049857388,2021-02-12,18.9303150177002
44,35.7926235856681,-6.20609049857388,2021-02-13,0
45,35.7926235856681,-6.20609049857388,2021-02-14,9.4651575088501
46,35.7926235856681,-6.20609049857388,2021-02-15,9.4651575088501
47,35.7926235856681,-6.20609049857388,2021-02-16,0
48,35.7926235856681,-6.20609049857388,2021-02-17,0
