"id","lon","lat","date","rainfall"
NA,33.0235806169181,-2.63578857416661,2021-06-30,0
NA,33.0235806169181,-2.63578857416661,2021-07-01,0
NA,33.0235806169181,-2.63578857416661,2021-07-02,0
NA,33.0235806169181,-2.63578857416661,2021-07-03,0
NA,33.0235806169181,-2.63578857416661,2021-07-04,0
NA,33.0235806169181,-2.63578857416661,2021-07-05,0
NA,33.0235806169181,-2.63578857416661,2021-07-06,0
NA,33.0235806169181,-2.63578857416661,2021-07-07,0
NA,33.0235806169181,-2.63578857416661,2021-07-08,0
NA,33.0235806169181,-2.63578857416661,2021-07-09,0
NA,33.0235806169181,-2.63578857416661,2021-07-10,0
NA,33.0235806169181,-2.63578857416661,2021-07-11,0
NA,33.0235806169181,-2.63578857416661,2021-07-12,0
NA,33.0235806169181,-2.63578857416661,2021-07-13,0
NA,33.0235806169181,-2.63578857416661,2021-07-14,0
NA,33.0235806169181,-2.63578857416661,2021-07-15,0
NA,33.0235806169181,-2.63578857416661,2021-07-16,0
NA,33.0235806169181,-2.63578857416661,2021-07-17,0
NA,33.0235806169181,-2.63578857416661,2021-07-18,0
NA,33.0235806169181,-2.63578857416661,2021-07-19,0
NA,33.0235806169181,-2.63578857416661,2021-07-20,0
NA,33.0235806169181,-2.63578857416661,2021-07-21,0
NA,33.0235806169181,-2.63578857416661,2021-07-22,0
NA,33.0235806169181,-2.63578857416661,2021-07-23,0
NA,33.0235806169181,-2.63578857416661,2021-07-24,0
NA,33.0235806169181,-2.63578857416661,2021-07-25,0
NA,33.0235806169181,-2.63578857416661,2021-07-26,0
NA,33.0235806169181,-2.63578857416661,2021-07-27,0
NA,33.0235806169181,-2.63578857416661,2021-07-28,0
NA,33.0235806169181,-2.63578857416661,2021-07-29,0
NA,33.0235806169181,-2.63578857416661,2021-07-30,0
NA,33.0235806169181,-2.63578857416661,2021-07-31,0
NA,33.0235806169181,-2.63578857416661,2021-08-01,0
NA,33.0235806169181,-2.63578857416661,2021-08-02,0
NA,33.0235806169181,-2.63578857416661,2021-08-03,0
NA,33.0235806169181,-2.63578857416661,2021-08-04,0
NA,33.0235806169181,-2.63578857416661,2021-08-05,0
NA,33.0235806169181,-2.63578857416661,2021-08-06,0
NA,33.0235806169181,-2.63578857416661,2021-08-07,0
NA,33.0235806169181,-2.63578857416661,2021-08-08,0
NA,33.0235806169181,-2.63578857416661,2021-08-09,0
NA,33.0235806169181,-2.63578857416661,2021-08-10,9.40731430053711
NA,33.0235806169181,-2.63578857416661,2021-08-11,0
NA,33.0235806169181,-2.63578857416661,2021-08-12,0
NA,33.0235806169181,-2.63578857416661,2021-08-13,0
NA,33.0235806169181,-2.63578857416661,2021-08-14,0
NA,33.0235806169181,-2.63578857416661,2021-08-15,0
NA,33.0235806169181,-2.63578857416661,2021-08-16,0
NA,33.0235806169181,-2.63578857416661,2021-08-17,0
NA,33.0235806169181,-2.63578857416661,2021-08-18,0
NA,33.0235806169181,-2.63578857416661,2021-08-19,0
NA,33.0235806169181,-2.63578857416661,2021-08-20,0
NA,33.0235806169181,-2.63578857416661,2021-08-21,0
NA,33.0235806169181,-2.63578857416661,2021-08-22,0
NA,33.0235806169181,-2.63578857416661,2021-08-23,0
NA,33.0235806169181,-2.63578857416661,2021-08-24,0
NA,33.0235806169181,-2.63578857416661,2021-08-25,0
NA,33.0235806169181,-2.63578857416661,2021-08-26,0
NA,33.0235806169181,-2.63578857416661,2021-08-27,0
NA,33.0235806169181,-2.63578857416661,2021-08-28,0
NA,33.0235806169181,-2.63578857416661,2021-08-29,0
NA,33.0235806169181,-2.63578857416661,2021-08-30,0
NA,33.0235806169181,-2.63578857416661,2021-08-31,0
NA,33.0235806169181,-2.63578857416661,2021-09-01,0
NA,33.0235806169181,-2.63578857416661,2021-09-02,0
NA,33.0235806169181,-2.63578857416661,2021-09-03,0
NA,33.0235806169181,-2.63578857416661,2021-09-04,0
NA,33.0235806169181,-2.63578857416661,2021-09-05,0
NA,33.0235806169181,-2.63578857416661,2021-09-06,0
NA,33.0235806169181,-2.63578857416661,2021-09-07,0
NA,33.0235806169181,-2.63578857416661,2021-09-08,0
NA,33.0235806169181,-2.63578857416661,2021-09-09,0
NA,33.0235806169181,-2.63578857416661,2021-09-10,0
NA,33.0235806169181,-2.63578857416661,2021-09-11,0
NA,33.0235806169181,-2.63578857416661,2021-09-12,0
NA,33.0235806169181,-2.63578857416661,2021-09-13,0
NA,33.0235806169181,-2.63578857416661,2021-09-14,0
NA,33.0235806169181,-2.63578857416661,2021-09-15,0
NA,33.0235806169181,-2.63578857416661,2021-09-16,0
NA,33.0235806169181,-2.63578857416661,2021-09-17,9.91178607940674
NA,33.0235806169181,-2.63578857416661,2021-09-18,9.91178607940674
NA,33.0235806169181,-2.63578857416661,2021-09-19,0
NA,33.0235806169181,-2.63578857416661,2021-09-20,0
NA,33.0235806169181,-2.63578857416661,2021-09-21,7.87317895889282
NA,33.0235806169181,-2.63578857416661,2021-09-22,0
NA,33.0235806169181,-2.63578857416661,2021-09-23,0
NA,33.0235806169181,-2.63578857416661,2021-09-24,0
NA,33.0235806169181,-2.63578857416661,2021-09-25,0
NA,33.0235806169181,-2.63578857416661,2021-09-26,0
NA,33.0235806169181,-2.63578857416661,2021-09-27,0
NA,33.0235806169181,-2.63578857416661,2021-09-28,0
NA,33.0235806169181,-2.63578857416661,2021-09-29,0
NA,33.0235806169181,-2.63578857416661,2021-09-30,0
NA,33.0235806169181,-2.63578857416661,2021-10-01,0
NA,33.0235806169181,-2.63578857416661,2021-10-02,0
NA,33.0235806169181,-2.63578857416661,2021-10-03,24.7081279754639
NA,33.0235806169181,-2.63578857416661,2021-10-04,12.3540639877319
NA,33.0235806169181,-2.63578857416661,2021-10-05,0
NA,33.0235806169181,-2.63578857416661,2021-10-06,0
NA,33.0235806169181,-2.63578857416661,2021-10-07,0
NA,33.0235806169181,-2.63578857416661,2021-10-08,0
NA,33.0235806169181,-2.63578857416661,2021-10-09,7.70396852493286
NA,33.0235806169181,-2.63578857416661,2021-10-10,0
NA,33.0235806169181,-2.63578857416661,2021-10-11,0
NA,33.0235806169181,-2.63578857416661,2021-10-12,0
NA,33.0235806169181,-2.63578857416661,2021-10-13,0
NA,33.0235806169181,-2.63578857416661,2021-10-14,0
NA,33.0235806169181,-2.63578857416661,2021-10-15,0
NA,33.0235806169181,-2.63578857416661,2021-10-16,0
NA,33.0235806169181,-2.63578857416661,2021-10-17,5.45705890655518
NA,33.0235806169181,-2.63578857416661,2021-10-18,0
NA,33.0235806169181,-2.63578857416661,2021-10-19,5.45705890655518
NA,33.0235806169181,-2.63578857416661,2021-10-20,10.9141178131104
NA,33.0235806169181,-2.63578857416661,2021-10-21,2.55552673339844
NA,33.0235806169181,-2.63578857416661,2021-10-22,2.55552673339844
NA,33.0235806169181,-2.63578857416661,2021-10-23,0
NA,33.0235806169181,-2.63578857416661,2021-10-24,0
NA,33.0235806169181,-2.63578857416661,2021-10-25,2.55552673339844
NA,33.0235806169181,-2.63578857416661,2021-10-26,0
NA,33.0235806169181,-2.63578857416661,2021-10-27,0
NA,33.0235806169181,-2.63578857416661,2021-10-28,0
NA,33.0235806169181,-2.63578857416661,2021-10-29,3.03018736839294
NA,33.0235806169181,-2.63578857416661,2021-10-30,9.09056282043457
NA,33.0235806169181,-2.63578857416661,2021-10-31,6.06037473678589
NA,33.0235806169181,-2.63578857416661,2021-11-01,0
NA,33.0235806169181,-2.63578857416661,2021-11-02,11.9270715713501
NA,33.0235806169181,-2.63578857416661,2021-11-03,0
NA,33.0235806169181,-2.63578857416661,2021-11-04,11.9270715713501
NA,33.0235806169181,-2.63578857416661,2021-11-05,0
NA,33.0235806169181,-2.63578857416661,2021-11-06,0
NA,33.0235806169181,-2.63578857416661,2021-11-07,0
NA,33.0235806169181,-2.63578857416661,2021-11-08,0
NA,33.0235806169181,-2.63578857416661,2021-11-09,0
NA,33.0235806169181,-2.63578857416661,2021-11-10,0
NA,33.0235806169181,-2.63578857416661,2021-11-11,0
NA,33.0235806169181,-2.63578857416661,2021-11-12,0
NA,33.0235806169181,-2.63578857416661,2021-11-13,0
NA,33.0235806169181,-2.63578857416661,2021-11-14,0
NA,33.0235806169181,-2.63578857416661,2021-11-15,0
NA,33.0235806169181,-2.63578857416661,2021-11-16,3.39017534255981
NA,33.0235806169181,-2.63578857416661,2021-11-17,0
NA,33.0235806169181,-2.63578857416661,2021-11-18,0
NA,33.0235806169181,-2.63578857416661,2021-11-19,0
NA,33.0235806169181,-2.63578857416661,2021-11-20,3.39017534255981
NA,33.0235806169181,-2.63578857416661,2021-11-21,9.8584508895874
NA,33.0235806169181,-2.63578857416661,2021-11-22,0
NA,33.0235806169181,-2.63578857416661,2021-11-23,0
NA,33.0235806169181,-2.63578857416661,2021-11-24,0
NA,33.0235806169181,-2.63578857416661,2021-11-25,9.8584508895874
NA,33.0235806169181,-2.63578857416661,2021-11-26,7.8296537399292
NA,33.0235806169181,-2.63578857416661,2021-11-27,7.8296537399292
NA,33.0235806169181,-2.63578857416661,2021-11-28,0
NA,33.0235806169181,-2.63578857416661,2021-11-29,0
NA,33.0235806169181,-2.63578857416661,2021-11-30,15.6593074798584
NA,33.0235806169181,-2.63578857416661,2021-12-01,7.74687957763672
NA,33.0235806169181,-2.63578857416661,2021-12-02,7.74687957763672
NA,33.0235806169181,-2.63578857416661,2021-12-03,7.74687957763672
NA,33.0235806169181,-2.63578857416661,2021-12-04,7.74687957763672
NA,33.0235806169181,-2.63578857416661,2021-12-05,0
NA,33.0235806169181,-2.63578857416661,2021-12-06,0
NA,33.0235806169181,-2.63578857416661,2021-12-07,0
NA,33.0235806169181,-2.63578857416661,2021-12-08,0
NA,33.0235806169181,-2.63578857416661,2021-12-09,13.7364749908447
NA,33.0235806169181,-2.63578857416661,2021-12-10,6.86823749542236
NA,33.0235806169181,-2.63578857416661,2021-12-11,0
NA,33.0235806169181,-2.63578857416661,2021-12-12,0
NA,33.0235806169181,-2.63578857416661,2021-12-13,0
NA,33.0235806169181,-2.63578857416661,2021-12-14,0
NA,33.0235806169181,-2.63578857416661,2021-12-15,19.269214630127
NA,33.0235806169181,-2.63578857416661,2021-12-16,0
NA,33.0235806169181,-2.63578857416661,2021-12-17,0
NA,33.0235806169181,-2.63578857416661,2021-12-18,13.5060062408447
NA,33.0235806169181,-2.63578857416661,2021-12-19,27.0120124816895
NA,33.0235806169181,-2.63578857416661,2021-12-20,0
NA,33.0235806169181,-2.63578857416661,2021-12-21,14.4936742782593
NA,33.0235806169181,-2.63578857416661,2021-12-22,0
NA,33.0235806169181,-2.63578857416661,2021-12-23,4.83122444152832
NA,33.0235806169181,-2.63578857416661,2021-12-24,0
NA,33.0235806169181,-2.63578857416661,2021-12-25,14.4936742782593
NA,33.0235806169181,-2.63578857416661,2021-12-26,6.85157823562622
NA,33.0235806169181,-2.63578857416661,2021-12-27,0
NA,33.0235806169181,-2.63578857416661,2021-12-28,0
NA,33.0235806169181,-2.63578857416661,2021-12-29,3.42578911781311
NA,33.0235806169181,-2.63578857416661,2021-12-30,3.42578911781311
NA,33.0235806169181,-2.63578857416661,2021-12-31,6.85157823562622
